periodo,debt_to_gdp,netdebt_to_gdp,lt_share,ca_to_gdp,goods_to_gdp,priminc_to_gdp,infl_yoy,fx_dep_yoy,rate_mxn,rate_usd,st_share,usd_share,hhi_acreedores,hhi_fuentes,fiscal_to_gdp,debt_to_gdp_score,netdebt_to_gdp_score,lt_share_score,ca_to_gdp_score,goods_to_gdp_score,priminc_to_gdp_score,infl_yoy_score,fx_dep_yoy_score,rate_mxn_score,rate_usd_score,st_share_score,usd_share_score,hhi_acreedores_score,hhi_fuentes_score,fiscal_to_gdp_score,p_solvencia,p_externa,p_mercado,p_liquidez,p_fiscal
2004-07-01,0.09829237483769376,-0.001175759642167531,0.9614223129598911,-0.00039082690339599786,-0.0024121914575437092,-0.002172038935557421,4.79,0.0690637137735286,6.064491176470589,1.4333,0.03857768704010888,0.9079980084416056,0.4687586941019304,0.449394381453305,2.4887329923872027e-06,60.86956521739131,76.08695652173914,21.73913043478261,76.08695652173914,33.69565217391305,85.86956521739131,29.34782608695652,29.54545454545454,42.934782608695656,41.30434782608695,20.65217391304348,5.434782608695654,45.652173913043484,66.30434782608697,85.86956521739131,52.89855072463769,65.21739130434783,35.78310276679842,34.5108695652174,85.86956521739131
2004-10-01,0.09281253194433005,-0.0013850570965238773,0.9737875792986629,-0.0039900017582434775,-0.0061349736781559396,-0.0011947758532865728,5.34,0.012659359522234404,6.064491176470589,1.95,0.026212420701337186,0.8989483223899284,0.46673725788014875,0.46783038673525135,-1.0253589344003047e-05,73.91304347826086,79.34782608695652,53.2608695652174,35.869565217391305,4.3478260869565215,97.82608695652173,19.021739130434778,52.27272727272727,42.934782608695656,30.434782608695656,52.17391304347826,9.782608695652172,46.7391304347826,54.347826086956516,23.91304347826087,68.84057971014492,46.01449275362319,36.16600790513834,40.76086956521739,23.91304347826087
2005-01-01,0.09377522241992717,0.00122702456724536,0.9520385931758,-0.004054751934982353,-0.0022170628115175716,-0.006114378336792713,4.4,0.018122871245651373,6.064491176470589,2.47,0.047961406824199956,0.9035662607436302,0.47694601331496994,0.46602448101639177,2.7940016575414097e-06,68.4782608695652,40.21739130434783,10.869565217391305,33.69565217391305,38.04347826086957,26.08695652173913,44.565217391304344,46.59090909090909,42.934782608695656,22.826086956521742,9.782608695652172,8.695652173913048,38.04347826086957,56.52173913043479,86.95652173913044,39.85507246376812,32.608695652173914,39.22924901185771,28.260869565217394,86.95652173913044
2005-04-01,0.08240917846192322,-0.004247305225594652,0.9644104601125456,-0.00018758750827554328,-0.0007462087964819401,-0.003547232630182959,4.51,-0.03597210756503255,6.064491176470589,2.9433,0.03558953988745449,0.8969533267130089,0.4823299851745936,0.46482974629171914,1.4585997876351986e-06,83.69565217391303,95.65217391304348,33.69565217391305,80.43478260869566,69.56521739130434,66.30434782608695,40.7608695652174,71.59090909090908,42.934782608695656,21.739130434782606,32.608695652173914,10.869565217391308,34.78260869565217,57.608695652173914,82.6086956521739,71.01449275362319,72.10144927536231,44.25642292490118,33.96739130434783,82.6086956521739
2005-07-01,0.07874215266579565,-0.0016762983997351524,0.974058166613024,7.442877450243243e-05,-0.0018222518506780627,-0.002609898937544143,3.97,-0.06422651330556062,6.064491176470589,3.46,0.02594183338697594,0.9073853693631315,0.4801149517173856,0.46667946925715165,6.015361503137449e-06,84.78260869565217,83.69565217391303,54.347826086956516,85.86956521739131,44.565217391304344,81.52173913043478,63.04347826086957,86.36363636363636,42.934782608695656,19.565217391304344,53.260869565217384,6.521739130434778,36.95652173913043,55.434782608695656,96.73913043478261,74.27536231884056,70.65217391304348,52.976778656126484,38.04347826086956,96.73913043478261
2005-10-01,0.07364199366161703,-0.0023968362920399893,0.9890365471681002,-0.0022520537097732076,-0.0034864433679356282,-0.002630943769149331,3.1,-0.05425973338041845,6.064491176470589,3.98,0.010963452831899768,0.9135759579766862,0.4721538102571938,0.4751843105145308,-1.0716228827300773e-05,85.86956521739131,90.21739130434783,100.0,53.2608695652174,17.391304347826086,80.43478260869566,89.13043478260869,81.81818181818181,42.934782608695656,17.391304347826086,98.91304347826086,4.347826086956519,41.30434782608695,51.08695652173913,18.478260869565215,92.02898550724638,50.36231884057971,57.81867588932806,48.91304347826086,18.478260869565215
2006-01-01,0.0723063853917111,-0.00013849413982900568,0.9622989545916356,-0.0014278074631618484,0.0007130193797599979,-0.006616833340406635,3.7,-0.05288203513542533,6.064491176470589,4.4567,0.03770104540836437,0.9154332365465437,0.48513674826361697,0.4500345087202409,4.730354859569773e-06,88.04347826086956,60.86956521739131,25.0,64.13043478260869,86.95652173913044,21.73913043478261,71.73913043478262,80.68181818181819,42.934782608695656,16.30434782608695,23.913043478260864,3.2608695652173947,32.608695652173914,65.21739130434783,93.47826086956522,57.971014492753625,57.608695652173914,52.91501976284585,31.25,93.47826086956522
2006-04-01,0.07262032420426423,0.0007257804669625175,0.9728296976130955,-9.002711226404235e-05,-0.0001942103556774416,-0.004934614239030675,3.13,0.017472897877379934,6.064491176470589,4.9067,0.027170302386904557,0.9284435464538885,0.4801569922556763,0.44829124330381653,2.9531511887163403e-06,86.95652173913044,50.0,51.08695652173913,83.69565217391305,78.26086956521739,47.82608695652174,88.04347826086956,47.72727272727273,42.934782608695656,11.956521739130432,50.0,1.0869565217391353,35.86956521739131,67.3913043478261,88.04347826086956,62.68115942028985,69.92753623188406,47.665513833992094,38.58695652173913,88.04347826086956
2006-07-01,0.06518170439962043,-0.006941906832558241,0.9755396457342289,-9.995044012239212e-05,-0.00261361872163671,-0.0016755141521886997,3.54,0.02215647661623743,6.064491176470589,5.2467,0.02446035426577104,0.9314073219706929,0.4846329270171838,0.42157993630830176,4.988560025634618e-06,89.13043478260869,97.82608695652173,58.69565217391305,82.6086956521739,30.434782608695656,95.65217391304348,77.17391304347827,44.31818181818182,42.934782608695656,8.15217391304348,57.608695652173914,0.0,33.69565217391305,84.78260869565217,94.56521739130434,81.8840579710145,69.56521739130436,43.144762845849804,44.02173913043478,94.56521739130434
2006-10-01,0.052063642840694146,-0.012294010038005577,0.9845762813993277,-0.0015342139365681947,-0.003939159848696684,-0.001982256502052914,4.14,0.01663492774728348,6.064491176470589,5.2467,0.015423718600672313,0.9268400457945852,0.5769947044628501,0.5079969168125053,-1.128097825707122e-05,94.56521739130434,98.91304347826086,92.3913043478261,61.95652173913043,14.130434782608695,91.30434782608695,53.260869565217384,48.86363636363637,42.934782608695656,8.15217391304348,91.30434782608697,2.1739130434782594,2.1739130434782594,44.565217391304344,15.217391304347828,95.28985507246375,55.79710144927535,38.30286561264822,35.05434782608696,15.217391304347828
2007-01-01,0.0565583212690191,0.0013625270922101795,0.9333335605768804,-0.00469317816318993,-0.0023976744028832687,-0.007009635488788821,4.1,0.04062936798760908,6.064491176470589,5.2567,0.06666643942311953,0.8074997187861105,0.5937816501614169,0.4476889235764,8.961423613546711e-06,91.30434782608697,38.04347826086957,1.0869565217391304,25.0,34.78260869565217,20.652173913043477,55.97826086956521,38.63636363636363,42.934782608695656,5.434782608695654,0.0,57.608695652173914,0.0,69.56521739130434,98.91304347826086,43.47826086956522,26.81159420289855,35.74604743083004,31.793478260869563,98.91304347826086
2007-04-01,0.052350826303663514,-0.0007975896439371613,0.9497827579112256,-0.0016053063230465209,-0.002136921780694258,-0.004152731109036137,3.97,-0.02575030441945414,6.064491176470589,5.25,0.050217242088774476,0.8084829015866539,0.584650298946258,0.4565670752786846,7.426057750238981e-07,93.47826086956522,69.56521739130434,8.695652173913043,59.78260869565217,39.130434782608695,56.52173913043478,63.04347826086957,65.90909090909092,42.934782608695656,6.521739130434778,7.608695652173914,56.52173913043479,1.0869565217391353,61.95652173913043,78.26086956521739,57.246376811594196,51.811594202898554,44.602272727272734,31.79347826086957,78.26086956521739
2007-07-01,0.051623825871213114,-0.0014611173183534574,0.9702562145641622,-0.0006511089388134816,-0.002225214472950014,-0.001936822110577025,3.99,0.000794368203358431,6.064491176470589,5.0733,0.029743785435837833,0.8109050043848978,0.576714855889061,0.46471035979724246,2.2129490183511737e-06,95.65217391304348,82.6086956521739,43.47826086956522,70.65217391304348,36.95652173913043,92.3913043478261,59.239130434782616,60.22727272727273,42.934782608695656,9.782608695652172,42.391304347826086,54.347826086956516,3.2608695652173947,58.69565217391304,83.69565217391305,73.91304347826086,66.66666666666667,43.045948616600796,39.67391304347826,83.69565217391305
2007-10-01,0.047659132813877986,-0.0019432184460801592,0.9833817783068888,-0.0016772413976175178,-0.002583447183613962,-0.00315643571304653,3.81,-0.0034984298385764,6.064491176470589,4.4967,0.01661822169311118,0.8004440437973874,0.5630493151713482,0.47452726897971514,-1.0582838680869657e-05,96.73913043478261,85.86956521739131,89.13043478260869,58.69565217391305,31.521739130434785,72.82608695652173,70.65217391304348,61.36363636363637,42.934782608695656,15.217391304347828,88.04347826086956,59.78260869565217,7.608695652173914,52.17391304347826,20.652173913043477,90.57971014492755,54.34782608695652,47.54199604743083,51.90217391304348,20.652173913043477
2008-01-01,0.052356286587939706,0.0022993154240919028,0.9395186534785083,-0.0036125248412636982,-0.0015187037667092685,-0.006310200628492197,3.89,-0.01919481603833506,7.5,3.1767,0.06048134652149174,0.8171930572503261,0.5649587739926867,0.4303634627712425,8.197727511729055e-06,92.3913043478261,30.434782608695656,2.1739130434782608,39.130434782608695,51.08695652173913,22.82608695652174,67.3913043478261,63.63636363636363,22.826086956521742,20.65217391304348,1.0869565217391353,47.82608695652174,6.521739130434778,79.34782608695652,97.82608695652173,41.66666666666667,37.68115942028985,43.626482213438734,33.69565217391305,97.82608695652173
2008-04-01,0.045359360110046584,-0.0012718276402089218,0.9489437902780814,-0.0016052672112157247,-0.0007499811919586498,-0.004554512062321088,4.92,-0.04129140168363776,7.5273,2.0867,0.051056209721918565,0.8150600549013892,0.5725604459200817,0.42776074051788865,-1.1651297744282549e-06,97.82608695652173,78.26086956521739,6.521739130434782,60.86956521739131,68.47826086956522,53.2608695652174,26.086956521739136,73.86363636363636,21.739130434782606,29.34782608695652,5.434782608695654,48.91304347826087,4.347826086956519,80.43478260869566,72.82608695652173,60.869565217391305,60.86956521739131,37.759387351778656,34.78260869565217,72.82608695652173
2008-07-01,0.04388657014139135,-0.0009276005254954531,0.9603005577341581,-0.0028690294221881325,-0.005133981613783511,-0.0007162092014831921,5.48,-0.059211006495876295,8.0731,1.94,0.039699442265841954,0.8362614823676253,0.5679304585891922,0.4357702187952125,4.146207557323013e-06,98.91304347826086,72.82608695652173,19.565217391304348,44.565217391304344,7.608695652173914,98.91304347826086,16.30434782608695,85.22727272727273,15.217391304347828,31.521739130434778,18.478260869565222,27.173913043478258,5.434782608695654,72.82608695652173,91.30434782608695,63.76811594202898,50.36231884057971,37.06768774703557,30.97826086956522,91.30434782608695
2008-10-01,0.056908212666703,0.0005583959454450883,0.9776024250428527,-0.006530992077683032,-0.008387335382282585,-0.0021119650369211883,6.18,0.19899562312831165,8.25,0.5067,0.02239757495714727,0.8403876415545003,0.5287070964013563,0.41964531507815767,-1.1352352078064449e-05,90.21739130434783,52.17391304347826,64.13043478260869,15.217391304347828,2.1739130434782608,89.13043478260869,9.239130434782606,7.954545454545459,10.869565217391308,55.434782608695656,63.04347826086957,26.086956521739136,8.695652173913048,86.95652173913044,14.130434782608695,68.84057971014492,35.507246376811594,20.874505928853758,46.19565217391305,14.130434782608695
2009-01-01,0.10092189234187353,0.04041313321676267,0.980591219162703,-0.0017565498740034946,-0.0027579719582754804,-0.004201024348578084,6.18,0.3305789712318752,7.6222,0.1833,0.01940878083729708,0.8318721237741469,0.4688595692150198,0.40043517874807905,-3.149882498081403e-06,55.434782608695656,0.0,78.26086956521739,57.608695652173914,26.08695652173913,55.434782608695656,9.239130434782606,0.0,18.478260869565222,64.13043478260869,77.17391304347827,32.608695652173914,44.565217391304344,97.82608695652173,61.95652173913043,44.56521739130435,46.3768115942029,22.96195652173913,63.04347826086956,61.95652173913043
2009-04-01,0.09204112774397587,-0.00017225153666201816,0.9862248264453592,-0.0002764259888722032,0.0004238102554878991,-0.004712188901378564,5.96,0.27780174273142944,5.6786,0.18,0.013775173554640668,0.8180499149651962,0.47059403819192647,0.4113606107239385,-4.514564312919614e-06,77.17391304347827,64.13043478260869,95.65217391304348,77.17391304347827,84.78260869565217,50.0,11.956521739130432,2.2727272727272707,59.78260869565217,65.21739130434783,94.56521739130434,46.7391304347826,42.391304347826086,93.47826086956522,50.0,78.98550724637681,70.65217391304348,34.80731225296442,69.29347826086956,50.0
2009-07-01,0.09370074867382157,0.004571202247109409,0.9870015390458793,-0.004375116258543029,-0.002950527587316306,-0.0037697136964590706,5.14,0.2858860722667236,4.5435,0.1567,0.012998460954120623,0.8307960665412304,0.4757017049480341,0.4189985602520129,-2.1309188897618333e-06,69.56521739130434,11.956521739130432,96.73913043478261,29.347826086956523,25.0,61.95652173913043,22.826086956521742,1.1363636363636354,64.13043478260869,69.0217391304348,95.65217391304348,33.69565217391305,39.13043478260869,88.04347826086956,67.3913043478261,59.42028985507246,38.768115942028984,39.27865612648222,64.13043478260869,67.3913043478261
2009-10-01,0.09353205659551225,0.005393782205280792,0.9817951983162037,-0.0010540072570566195,-0.00011560499952909805,-0.003030133830882594,3.98,0.004687944297999458,4.5,0.12,0.01820480168379626,0.8086809328546801,0.42102433399254846,0.43374608193624337,-1.1241614545887175e-05,71.73913043478262,9.782608695652172,81.52173913043478,68.47826086956522,80.43478260869566,75.0,60.86956521739131,57.95454545454546,71.73913043478262,77.71739130434783,80.43478260869566,55.434782608695656,64.13043478260869,75.0,16.304347826086957,54.34782608695652,74.6376811594203,67.07015810276681,68.75,16.304347826086957
2010-01-01,0.09260469227268875,0.0011352024474087883,0.9806350944994988,0.00045300143617247804,0.00031094759897177176,-0.0035775437881794088,4.75,-0.1109411183821637,4.5,0.1333,0.019364905500501173,0.8274725388279789,0.4406161053250806,0.4252176770942851,8.473719788984449e-07,76.08695652173914,43.47826086956522,79.34782608695652,88.04347826086956,83.69565217391305,64.13043478260869,33.152173913043484,95.45454545454545,71.73913043478262,75.0,78.26086956521739,36.95652173913043,58.69565217391304,81.5217391304348,79.34782608695652,66.30434782608695,78.62318840579711,68.83646245059289,63.85869565217391,79.34782608695652
2010-04-01,0.08723316104014892,5.621149021151566e-06,0.9804700247983187,0.00044947927906447674,-4.509857288694066e-05,-0.002639703276855924,3.96,-0.058057449793321836,4.5,0.1933,0.01952997520168121,0.8417854789526088,0.3836904674547091,0.4154601731426274,-8.161736052490342e-06,82.6086956521739,59.78260869565217,76.08695652173914,86.95652173913044,81.52173913043478,79.34782608695652,65.21739130434783,84.0909090909091,71.73913043478262,60.86956521739131,75.0,23.913043478260864,86.95652173913044,90.21739130434783,32.608695652173914,72.82608695652173,82.60869565217392,70.47924901185772,69.02173913043478,32.608695652173914
2010-07-01,0.0918368954579166,0.0028785818179175604,0.9830037803562408,1.7528458703510582e-05,-0.002025388031757694,-0.00015054073541272348,3.67,-0.034630989909350096,4.5,0.1867,0.016996219643759237,0.8242675249633528,0.38554915359107095,0.4333969582519081,-5.346401336741265e-06,78.26086956521739,21.739130434782606,86.95652173913044,84.78260869565217,41.30434782608695,100.0,73.91304347826086,70.45454545454545,71.73913043478262,62.5,85.86956521739131,42.391304347826086,85.86956521739131,77.17391304347827,45.65217391304348,62.31884057971015,75.3623188405797,69.65167984189723,72.82608695652175,45.65217391304348
2010-10-01,0.09360105600649546,0.008183692864464746,0.9788178722787698,-0.00401969377917304,-0.0008441722499210425,-0.004994708218320323,4.25,-0.05209934904498559,4.5,0.1867,0.021182127721230123,0.8229932625783316,0.3615349398911048,0.4226783252505935,-1.3250878361717116e-05,70.65217391304348,4.347826086956519,71.73913043478261,34.78260869565217,66.30434782608695,44.565217391304344,47.82608695652174,79.54545454545455,71.73913043478262,62.5,70.65217391304348,43.47826086956522,98.91304347826086,82.6086956521739,9.782608695652174,48.913043478260875,48.55072463768116,65.40266798418972,73.91304347826087,9.782608695652174
2011-01-01,0.09179509428627763,-0.0006004993788757516,0.9772808953685082,-0.0017667874047152406,0.0016627694179960548,-0.005768730243987647,3.46,-0.05571634179155838,4.5,0.1567,0.02271910463149182,0.8186918703850258,0.362697742182542,0.3935824673151253,8.709814925357521e-08,79.34782608695652,67.3913043478261,61.95652173913043,56.52173913043478,93.47826086956522,29.347826086956523,80.43478260869566,82.95454545454545,71.73913043478262,69.0217391304348,60.86956521739131,45.652173913043484,97.82608695652173,98.91304347826086,77.17391304347827,69.56521739130436,59.78260869565218,76.03754940711464,75.81521739130434,77.17391304347827
2011-04-01,0.0873454882173499,0.0003342770024056521,0.9790523668332891,-0.0013451431901205118,0.0010256739821932403,-0.0046235001571716325,3.3,-0.06581713921631094,4.5,0.0933,0.02094763316671091,0.8196761435982345,0.36721786814117213,0.4113960343125015,-8.48949245277757e-06,81.5217391304348,56.52173913043479,72.82608695652173,65.21739130434783,89.13043478260869,51.08695652173913,85.86956521739131,87.5,71.73913043478262,84.78260869565217,71.73913043478262,44.565217391304344,95.65217391304348,92.3913043478261,31.521739130434785,70.28985507246377,68.4782608695652,82.47282608695653,76.08695652173913,31.521739130434785
2011-07-01,0.09085882415461706,0.002322933878731357,0.9708246819401212,-0.003415902436149487,-0.003084813552587056,-0.0016805253719185465,3.37,-0.04034185897536047,4.5,0.0833,0.029175318059878805,0.8271848219604968,0.36826480577063847,0.42198728271426256,-3.4910131430951947e-06,80.43478260869566,29.34782608695652,44.565217391304344,40.21739130434783,20.652173913043477,94.56521739130434,83.69565217391303,72.72727272727273,71.73913043478262,91.84782608695652,43.47826086956522,38.04347826086957,94.56521739130434,83.69565217391303,57.608695652173914,51.449275362318836,51.811594202898554,80.00247035573122,64.94565217391303,57.608695652173914
2011-10-01,0.09725191525086443,0.0028088730738396917,0.9762128908900689,-0.0020428576134644215,-0.000545864626393465,-0.0033351082969468233,3.5,0.10004034861200783,4.5,0.0733,0.023787109109931096,0.8336027596585472,0.3686462102745629,0.4202333379425904,-1.0691589923412523e-05,66.30434782608697,25.0,60.86956521739131,54.347826086956516,76.08695652173914,68.47826086956522,79.34782608695652,22.72727272727273,71.73913043478262,96.19565217391303,59.78260869565217,30.434782608695656,93.47826086956522,85.86956521739131,19.565217391304348,50.72463768115943,66.30434782608695,67.50247035573122,67.3913043478261,19.565217391304348
2012-01-01,0.09777044915604226,0.0037737438956830984,0.9773986756017026,-0.003779515839999584,0.0014641382871149692,-0.007715167744507963,3.88,0.07714482153063673,4.5,0.1033,0.022601324398297342,0.8407567140782978,0.38990515045015883,0.4304239112379956,-3.0767761244076263e-06,64.13043478260869,16.30434782608695,63.04347826086957,38.04347826086957,92.3913043478261,16.304347826086957,68.4782608695652,27.27272727272727,71.73913043478262,81.5217391304348,61.95652173913043,25.0,83.69565217391303,78.26086956521739,63.04347826086957,47.82608695652174,48.913043478260875,62.25296442687747,62.22826086956522,63.04347826086957
2012-04-01,0.10094328600610569,0.0011965361726967926,0.9784422126187853,-0.0008167332021974937,0.0011780350414472274,-0.005049071237781907,3.87,0.1545065475378531,4.5,0.1533,0.021557787381214784,0.8358156161929451,0.38207973950477164,0.44777693406646296,-5.6805961250839025e-06,54.347826086956516,41.30434782608695,68.47826086956522,69.56521739130434,90.21739130434783,42.391304347826086,69.56521739130434,13.636363636363635,71.73913043478262,70.65217391304348,67.3913043478261,28.260869565217394,90.21739130434783,68.4782608695652,43.47826086956522,54.71014492753623,67.3913043478261,56.39822134387353,63.586956521739125,43.47826086956522
2012-07-01,0.09824332071158007,0.00035247881353656524,0.9801978836988533,-0.0025925800014071567,-0.0008976408084024888,-0.0025507621183376173,4.59,0.07227983914296421,4.5,0.1433,0.019802116301146776,0.8347769765324423,0.3886153698875357,0.4542821982577911,-2.0078787038930554e-06,61.95652173913043,55.434782608695656,75.0,46.73913043478261,64.13043478260869,83.69565217391305,36.95652173913043,28.409090909090907,71.73913043478262,72.28260869565217,73.91304347826086,29.34782608695652,84.78260869565217,63.04347826086957,69.56521739130434,64.1304347826087,64.85507246376811,52.34683794466403,62.77173913043478,69.56521739130434
2012-10-01,0.09546533468836851,0.001917643946005398,0.9751475430698503,-0.006653703620147567,-0.0013799365076142254,-0.005873155506563802,4.11,-0.05043391506561912,4.5,0.16,0.02485245693014969,0.8418020139032498,0.3935792811107656,0.46019189210432976,-1.3333261351486864e-05,67.3913043478261,35.86956521739131,56.52173913043478,13.043478260869565,57.608695652173914,27.173913043478258,54.347826086956516,77.27272727272727,71.73913043478262,66.84782608695652,55.434782608695656,22.826086956521742,80.43478260869566,60.86956521739131,8.695652173913043,53.2608695652174,32.608695652173914,67.55187747035573,54.89130434782609,8.695652173913043
2013-01-01,0.09745158399042231,0.0011952202851546936,0.9776792919144197,-0.006405584742403478,-0.0007846994155090137,-0.007453764597367625,3.69,-0.026462309857421817,4.3667,0.1433,0.022320708085580385,0.8513806656181666,0.4027623074759189,0.4617282849858844,2.4465250670580067e-06,65.21739130434783,42.391304347826086,65.21739130434783,17.391304347826086,67.3913043478261,18.478260869565215,72.82608695652173,68.18181818181819,80.43478260869566,72.28260869565217,64.13043478260869,21.739130434782606,75.0,59.78260869565217,84.78260869565217,57.608695652173914,34.42028985507247,73.43132411067194,55.163043478260875,84.78260869565217
