periodo,debt_to_gdp,netdebt_to_gdp,lt_share,ca_to_gdp,goods_to_gdp,priminc_to_gdp,infl_yoy,fx_dep_yoy,rate_mxn,rate_usd,st_share,usd_share,hhi_acreedores,hhi_fuentes,fiscal_to_gdp,debt_to_gdp_score,netdebt_to_gdp_score,lt_share_score,ca_to_gdp_score,goods_to_gdp_score,priminc_to_gdp_score,infl_yoy_score,fx_dep_yoy_score,rate_mxn_score,rate_usd_score,st_share_score,usd_share_score,hhi_acreedores_score,hhi_fuentes_score,fiscal_to_gdp_score,p_solvencia,p_externa,p_mercado,p_liquidez,p_fiscal
2004-07-01,0.1104856889645368,-0.0013216143605857848,0.9614223129598912,-0.0004393095574187313,-0.0027114273669872,-0.0024414835703087724,4.79,0.0690637137735286,6.064491176470589,1.4333,0.03857768704010889,0.9079980084416056,0.46875869410193033,0.449394381453305,2.7974639921633725e-06,75.0,76.08695652173914,21.73913043478261,75.0,32.608695652173914,89.13043478260869,29.34782608695652,29.54545454545454,42.934782608695656,41.30434782608695,20.65217391304348,5.434782608695654,45.652173913043484,66.30434782608697,83.69565217391305,57.608695652173914,65.57971014492753,35.78310276679842,34.5108695652174,83.69565217391305
2004-10-01,0.10676585770731727,-0.0015932849345460845,0.9737875792986629,-0.004589853881241876,-0.007057298330714792,-0.0013743970353124883,5.34,0.012659359522234404,6.064491176470589,1.95,0.02621242070133718,0.8989483223899284,0.46673725788014886,0.46783038673525135,-1.179510178159698e-05,78.26086956521739,80.43478260869566,53.2608695652174,35.869565217391305,4.3478260869565215,97.82608695652173,19.021739130434778,52.27272727272727,42.934782608695656,30.434782608695656,52.17391304347826,9.782608695652172,46.7391304347826,54.347826086956516,23.91304347826087,70.65217391304348,46.01449275362319,36.16600790513834,40.76086956521739,23.91304347826087
2005-01-01,0.10897140684801056,0.0014258627159639218,0.9520385931758,-0.004711820578746256,-0.0025763357036851595,-0.00710520745424235,4.4,0.018122871245651373,6.064491176470589,2.47,0.047961406824199956,0.9035662607436303,0.47694601331496994,0.46602448101639177,3.2467669337488222e-06,76.08695652173914,40.21739130434783,10.869565217391305,30.434782608695656,36.95652173913043,25.0,44.565217391304344,46.59090909090909,42.934782608695656,22.826086956521742,9.782608695652172,8.695652173913048,38.04347826086957,56.52173913043479,86.95652173913044,42.39130434782609,30.797101449275363,39.22924901185771,28.260869565217394,86.95652173913044
2005-04-01,0.09804720342068104,-0.0050532769190996495,0.9644104601125455,-0.0002231842487250255,-0.0008878099142411827,-0.0042203580446166416,4.51,-0.03597210756503255,6.064491176470589,2.9433,0.03558953988745449,0.896953326713009,0.48232998517459347,0.464829746291719,1.7353847320988445e-06,83.69565217391303,95.65217391304348,33.69565217391305,78.26086956521739,69.56521739130434,60.86956521739131,40.7608695652174,71.59090909090908,42.934782608695656,21.739130434782606,32.608695652173914,10.869565217391308,34.78260869565217,57.608695652173914,82.6086956521739,71.01449275362319,69.56521739130436,44.25642292490118,33.96739130434783,82.6086956521739
2005-07-01,0.0962451456690974,-0.0020489099955412608,0.974058166613024,9.097297954708679e-05,-0.0022273063267481143,-0.003190033481706827,3.97,-0.06422651330556062,6.064491176470589,3.46,0.025941833386975935,0.9073853693631317,0.4801149517173856,0.46667946925715165,7.352470367161184e-06,84.78260869565217,84.78260869565217,54.347826086956516,85.86956521739131,44.565217391304344,79.34782608695652,63.04347826086957,86.36363636363636,42.934782608695656,19.565217391304344,53.260869565217384,6.521739130434778,36.95652173913043,55.434782608695656,96.73913043478261,74.6376811594203,69.92753623188406,52.976778656126484,38.04347826086956,96.73913043478261
2005-10-01,0.09022824878152973,-0.0029366714627594554,0.9890365471681002,-0.002759279757260202,-0.004271688800418374,-0.003223506550132267,3.1,-0.05425973338041845,6.064491176470589,3.98,0.010963452831899768,0.9135759579766863,0.4721538102571938,0.47518431051453086,-1.3129825966858049e-05,85.86956521739131,92.3913043478261,100.0,47.82608695652174,15.217391304347828,75.0,89.13043478260869,81.81818181818181,42.934782608695656,17.391304347826086,98.91304347826086,4.347826086956519,41.30434782608695,51.08695652173913,15.217391304347828,92.7536231884058,46.01449275362319,57.81867588932806,48.91304347826086,15.217391304347828
2006-01-01,0.09013940740207924,-0.0001726511375892724,0.9622989545916356,-0.001779949556549523,0.0008888723175634231,-0.008248751931816902,3.7,-0.05288203513542533,6.064491176470589,4.4567,0.03770104540836438,0.9154332365465436,0.48513674826361697,0.4500345087202409,5.897008701696832e-06,86.95652173913044,63.04347826086957,25.0,64.13043478260869,86.95652173913044,20.652173913043477,71.73913043478262,80.68181818181819,42.934782608695656,16.30434782608695,23.913043478260864,3.2608695652173947,32.608695652173914,65.21739130434783,93.47826086956522,58.333333333333336,57.246376811594196,52.91501976284585,31.25,93.47826086956522
2006-04-01,0.08712554730629411,0.0008707482526580895,0.9728296976130955,-0.00010800917669201616,-0.00023300203787789717,-0.005920256774283779,3.13,0.017472897877379934,6.064491176470589,4.9067,0.02717030238690456,0.9284435464538886,0.48015699225567615,0.4482912433038167,3.543015215291975e-06,88.04347826086956,47.82608695652174,51.08695652173913,83.69565217391305,78.26086956521739,36.95652173913043,88.04347826086956,47.72727272727273,42.934782608695656,11.956521739130432,50.0,1.0869565217391353,35.86956521739131,67.3913043478261,88.04347826086956,62.31884057971015,66.30434782608695,47.665513833992094,38.58695652173913,88.04347826086956
2006-07-01,0.08025201544017654,-0.008546907747229378,0.975539645734229,-0.00012305944341034085,-0.0032178994387379836,-0.0020629007610372474,3.54,0.02215647661623743,6.064491176470589,5.2467,0.02446035426577104,0.931407321970693,0.48463292701718386,0.42157993630830176,6.141938138761039e-06,89.13043478260869,97.82608695652173,58.69565217391305,81.52173913043478,27.173913043478258,95.65217391304348,77.17391304347827,44.31818181818182,42.934782608695656,8.15217391304348,57.608695652173914,0.0,33.69565217391305,84.78260869565217,95.65217391304348,81.8840579710145,68.1159420289855,43.144762845849804,44.02173913043478,95.65217391304348
2006-10-01,0.06526203587683636,-0.015410602877434175,0.9845762813993276,-0.001923144818687084,-0.004937756509986246,-0.0024847684083479826,4.14,0.01663492774728348,6.064491176470589,5.2467,0.01542371860067231,0.9268400457945852,0.57699470446285,0.5079969168125053,-1.4140762489315224e-05,94.56521739130434,98.91304347826086,92.3913043478261,60.86956521739131,10.869565217391305,86.95652173913044,53.260869565217384,48.86363636363637,42.934782608695656,8.15217391304348,91.30434782608697,2.1739130434782594,2.1739130434782594,44.565217391304344,8.695652173913043,95.28985507246375,52.89855072463769,38.30286561264822,35.05434782608696,8.695652173913043
