periodo,inflacion_yoy_avg,PIB_USD_2018,ingresos_mmxn_USD_2018,gasto_mmxn_USD_2018,balance_mmxn_USD_2018,rfsp_sin_ingresos_rec_miles_USD_2018,balance_tradicional_miles_USD_2018,ingresos_totales_miles_USD_2018,gasto_totales_miles_USD_2018,deuda_total_economia_musd_2018,deuda_bruta_publica_musd_2018,activos_fx_publico_musd_2018,posicion_neta_publico_musd_2018,deuda_publica_lp_musd_2018,deuda_publica_cp_musd_2018,deuda_gob_federal_musd_2018,deuda_organismos_empresas_musd_2018,deuda_banca_desarrollo_musd_2018,endeudamiento_neto_total_musd_2018,endeudamiento_neto_lp_musd_2018,endeudamiento_neto_cp_musd_2018,endeudamiento_neto_gf_musd_2018,endeudamiento_neto_oye_musd_2018,endeudamiento_neto_bd_musd_2018,fuente_bancario_musd_2018,fuente_comercio_ext_musd_2018,fuente_capitales_musd_2018,fuente_ofis_musd_2018,fuente_pidiregas_musd_2018,acreedor_eeuu_musd_2018,acreedor_ofis_musd_2018,acreedor_japon_musd_2018,acreedor_otros_musd_2018,moneda_usd_musd_2018,moneda_canasta_musd_2018,CuentaCorriente_2018,Exportaciones_2018,IngresosTurismo_2018,Remesas_2018,Importaciones_2018,BalanzaBienes_2018,BalanzaServicios_2018,BalanzaIngresoPrimario_2018,BalanzaIngresoSecundario_2018,TasaMXN,TasaUSD,tcn_mean
2004-10-01,5.34,973504.9282539698,53.61122978362009,64.77525629337029,-11.482589713641838,-17822.44417127071,-8098.667338562664,97001.81684437601,107896.40619698787,167925.48003970744,103937.08864733543,4608.344898902821,99328.7437484326,101212.6459532393,2724.442694096133,78825.03959195402,14435.466239811913,10676.582815569487,-1551.070735893417,-227.8786998432602,-1323.1920360501567,395.2783665099269,-2120.1771261755484,173.8280237722048,10437.02812016719,20363.85459169279,199666.083607628,65300.1698147858,13844.582149947752,51185.85904832812,22372.25701880878,4869.939675809823,3841.140157001045,93434.07147361546,4319.593592998956,-4468.245373354577,64996.51521567399,3722.754048775682,6036.390625985167,71844.79228599007,-6870.314705109365,-2414.7177317740857,-1337.9822872543525,6154.769350783227,6.064491176470589,1.95,11.327
2005-01-01,4.4,949512.7993878364,54.250180589221415,50.46970759615252,3.082846760223706,-429.1236397043649,-8098.667338562664,97001.81684437601,107896.40619698787,171491.25564286948,103469.74556948534,4835.677738866747,98634.0678306186,98507.1910082308,4962.554561254548,78925.60702295961,14616.679853231672,9927.458693294057,1353.8748989776468,-902.2351814243632,2256.1100804020098,735.1545922717033,1264.852272569745,-646.1319658638017,9010.603960318836,19445.569943164093,201652.56527768148,65556.81031996186,17588.62583278461,52062.18104825852,21688.8879159591,4649.408988303587,3718.848425749437,93491.77110431468,4080.160199792064,-4473.933947938573,61212.53095228122,4510.610362823241,5857.64041778707,63662.9609791362,-2446.263726168927,-1339.0850192086846,-6746.485420108976,6057.900217548014,6.064491176470589,2.47,11.1796
2005-04-01,4.51,998726.315573403,56.7390177894685,55.72649957734636,1.7331743995914162,-2020.083009806532,-8098.667338562664,97001.81684437601,107896.40619698787,164124.68379036145,97922.32222461274,8003.115871084338,89919.2063535284,94437.31183192771,3485.0103926850265,76635.22165197936,11886.427983562826,9400.67258907057,-5046.84063898451,-3602.348627194493,-1444.4920117900172,-1864.3165458691915,-2766.9781907917386,-415.5459023235801,10168.362850430294,16925.74860309811,189489.06111506023,63362.257668588645,15405.40811927711,46422.63592616179,20994.727402667817,3206.6400175559384,3010.082267814114,87831.75267882961,3880.330035800345,-222.89998242316267,69984.19879509037,3890.760861591659,7434.26605099781,70862.82879165233,-886.6791245796353,-2761.6610923227445,-4214.98264030055,7640.422874779767,6.064491176470589,2.9433,10.977
2005-07-01,3.97,981294.492425256,56.57923285264816,49.97662787966253,7.214938677015169,3207.335933819816,-8098.667338562664,97001.81684437601,107896.40619698787,156937.44294201423,94444.83136775176,11180.186079348932,83264.64528840284,91994.75928814852,2450.072079603255,75073.76938072228,10591.264515513732,8779.797471515767,-2010.5840940996948,-1025.9828502034586,-984.601243896236,-397.97865818921673,-1145.274270854527,-467.3311650559512,11338.432407171922,14694.812753306203,183382.46062945065,61350.65804959308,14377.170608596134,44479.734776958285,20346.46731841302,3024.3057276195323,3007.9574387080365,85697.85819506612,4164.982042217701,89.27128378907172,69203.51520308749,3434.0259542483773,7389.316750484227,71359.47134749238,-2185.6434313818518,-2162.8327443278763,-3130.362286251073,7568.109745749873,6.064491176470589,3.46,10.7147
2005-10-01,3.1,1005202.0457069954,62.38949907836171,74.9742350246235,-13.19812792166254,-17434.512266228234,-8098.667338562664,97001.81684437601,107896.40619698787,155209.73429606922,90697.6202557534,7531.719590122628,83165.90066563078,89703.2611741139,994.3590816395096,73866.53001780616,8855.844485805477,7975.245752141778,-2951.948161935159,-1510.0136066689065,-1441.9345552662523,-641.0566438770369,-1618.5857741474888,-692.3057439106334,12133.888773139592,12575.8964433059,177114.61197833027,60811.675935914674,10638.174298085,41685.258721400976,21293.937793465484,2693.424923987905,2673.051824962204,82859.16531135562,3482.28144154208,-2773.633656675857,74884.19288774735,3363.84516870314,7189.266033853151,79115.2388656988,-4293.910320804211,-2599.1564144947665,-3240.2753785428545,7359.708457165974,6.064491176470589,3.98,10.7124
2006-01-01,3.7,1006201.9623010176,67.0757144829105,60.95911348085696,5.933581727353528,-660.9715821582802,-8098.667338562664,97001.81684437601,107896.40619698787,152042.5516080381,90698.448608623,9896.358335394383,80802.0902732286,87279.0222791611,3419.4263294618986,71585.0097964572,11942.626236046122,7170.8125761196525,-173.72191343582887,-2595.380209642379,2421.658296206551,-2313.900355698529,2912.233873495989,-772.0554312332887,10498.846072860964,12291.07714647393,171992.37331358623,62888.21386188168,17630.634161179813,43859.62183932152,20812.13700050133,2593.6178134191177,2636.167093666444,83028.37435954211,3166.270700534759,-1790.988736596956,74086.59653795203,4129.400992439556,7218.688912957043,73163.76181554646,894.3850701673696,-1802.7979003435776,-8299.910380328476,7417.334473907729,6.064491176470589,4.4567,10.5884
2006-04-01,3.13,1045360.7932662014,62.194628373854535,58.2208903724452,3.70372919601184,2317.2693784657577,-8098.667338562664,97001.81684437601,107896.40619698787,157241.2682459424,91077.63124585956,10804.556143673402,80273.07510218617,88603.02446422658,2474.6067816329914,70138.97708024182,13882.50037909904,7056.1537865187165,910.2460841338192,1838.956589930441,-928.7105057966216,-979.1133865518384,1982.554896240477,-93.1954255548195,12829.279786684336,11852.911111460751,168084.12558860553,61462.320773600535,15312.494981119578,43286.84235789997,20864.42220014906,1700.0991486419348,3749.649953212985,84560.43895652535,3125.8519240642604,-112.90855862679533,79571.32103333472,3752.117648312456,8667.752279695795,79760.84709333886,-243.5711951486801,-2535.900312640673,-6188.804317904894,8855.367267067451,6.064491176470589,4.9067,11.1688
2006-07-01,3.54,1030804.8134863048,61.88163825206503,56.513041958386,6.331139397569995,2493.2321300440367,-8098.667338562664,97001.81684437601,107896.40619698787,147489.9138425759,82724.16380771124,15890.828767678426,66833.33504003282,80700.70145463495,2023.462353076292,63255.69243470058,12533.181458490568,6935.289914520098,-8810.193646267433,-8372.922096964727,-437.2715493027072,-6861.504975307629,-1908.0266190319933,-40.66205192780968,15115.530738063988,11015.461100820346,151114.76892157507,60955.50566136177,15536.117250861362,39746.47599868745,19184.084195242,1480.7660916324855,3185.9768224774407,77049.89187440525,2420.0718504511897,-126.85026661232487,78036.41999431995,3282.039754676193,8239.798922791928,81278.02967222068,-3317.0262307659923,-3069.5786881119425,-2126.448034221756,8386.202686487366,6.064491176470589,5.2467,10.9521
2006-10-01,4.14,1041432.6640155172,67.71978612987544,82.10223801272365,-14.726651950458251,-22214.24824311104,-8098.667338562664,97001.81684437601,107896.40619698787,133584.39622512355,67966.01588228995,9331.345554118616,58634.67032817133,66917.72717891268,1048.2887033772652,52043.74280980231,8950.228635914333,6972.044436573311,-16049.105208731467,-15056.165950329489,-992.939258401977,-12377.674759967049,-3672.050958237232,0.6205094728171334,8264.5656684514,11143.853724217464,143992.3257145799,32183.344317133444,13158.523880560131,36584.8662116145,10245.107803789126,1244.4937986820428,2040.4833504118617,62993.62527281713,1728.6152893739704,-2002.8258318129288,79615.24726970016,4012.55877422814,7716.719572471374,84692.94702384266,-5142.340916454938,-2147.49386504099,-2587.718982967436,7874.727932650436,6.064491176470589,5.2467,10.8906
2007-01-01,4.1,1026106.453829854,68.19474044544893,56.27280017139933,11.425336987927656,5186.081831018907,-8098.667338562664,97001.81684437601,107896.40619698787,135977.93065726297,72108.84205866374,12374.500729258943,59734.34132940479,67301.60230768855,4807.2397509752,50475.89448822173,14485.7485992355,7147.198971206508,1737.1493475824332,-2018.829312538849,3755.978660121282,-2815.079091313988,4327.572690231356,224.6557486650646,9126.578341009314,12270.406955123655,138595.88293191462,30712.333456589517,26267.394114292987,41580.60833484242,10217.043580563535,1216.065991816638,2683.4563851759767,58227.869684363024,2230.089286256161,-5983.551762665348,74068.85040051,4567.759350436483,7270.871804767414,77084.38681767059,-3056.906940417205,-1396.5936588540162,-8936.911262724321,7406.860099330193,6.064491176470589,5.2567,11.0186
2007-04-01,3.97,1065802.2196383402,65.07596925342014,64.01130126742315,0.997019551361578,-1678.14944229343,-8098.667338562664,97001.81684437601,107896.40619698787,134677.2935653411,70286.01057271173,16978.147297840107,53307.863274871626,66756.4409643277,3529.569608384027,50171.89931157473,13461.82344904685,6652.28781209015,-1070.8406744389756,159.4351980099791,-1230.2758724489547,173.4100819818904,-849.6729454922058,-394.5778109286602,9023.400299567827,11808.53391480465,137297.76659116975,30411.53489602237,23641.37197564741,40131.8565832329,10123.405949252532,1059.053163610494,2972.6401019208147,56825.037768776216,2035.593751421616,-2155.277865904341,82215.78693523478,3773.627542280052,8443.012224763394,85020.42219725257,-2869.0226587774773,-2271.616179287706,-5575.44022213298,8560.801194293823,6.064491176470589,5.25,10.8812
2007-07-01,3.99,1053193.277270312,63.949921961817694,61.464959829672416,2.957191017230087,-615.1042512464,-8098.667338562664,97001.81684437601,107896.40619698787,132498.55211408154,68985.55406176813,21376.40586397934,47609.14819778878,66933.6625435825,2051.891518185622,51106.00993175884,11363.29118130798,6516.252948701303,-1952.509060589885,-481.6969907040046,-1470.8120698858802,708.2358612381516,-2504.244721288456,-156.50020053958133,8613.065820745509,11470.160531213483,135882.9897070776,30771.48966211245,21021.623773558596,39108.627274344886,10333.48121973271,1007.9530662838624,2975.9189368035823,55940.73101895268,1940.1919151770476,-870.0848908539525,84854.75168053132,3404.250430232215,8777.193051313006,87746.17741492939,-2973.581495212702,-4174.79965873007,-2588.1992309242114,8866.495494013032,6.064491176470589,5.0733,10.9608
2007-10-01,3.81,1064385.2402598837,78.17745059614775,93.09344758150556,-14.663146656932373,-23549.44803818187,-8098.667338562664,97001.81684437601,107896.40619698787,146843.03881647394,66034.53714695416,24839.671759658824,41194.86538729533,64937.160569244086,1097.3765777100696,50402.97503582915,9373.211201262451,6258.350909862557,-2692.443674194616,-1755.75480712434,-936.6888670702756,-482.301717978238,-1996.965312628173,-213.1766435882046,7443.28857117293,10985.575787014088,132442.1035969303,31563.50407035024,17828.93971319257,36823.730202987,10920.918965064,702.635943332135,2893.333135751715,52856.95194419678,1835.2039647235251,-2323.916799072181,87896.4151130958,3910.263993824059,7829.670158074636,91376.96699327756,-3579.5183198103387,-2292.233009454398,-4373.42769452258,7921.262224715136,6.064491176470589,4.4967,10.8525
2008-01-01,3.89,1034282.0286100692,73.83963709417085,62.31875571089158,11.009099570595437,6439.01418740834,11009.0995869756,116085.54197357009,108918.37613383736,147635.57311748696,70311.62860299634,26116.30075002859,44195.32785296776,66059.0866289681,4252.541974028252,49284.59410395278,15432.42927007139,5594.605228972175,3087.854824622557,-64.20000093998361,3152.054825562541,-1506.3397279374096,5283.164415588687,-688.9698630287211,8894.532483170377,9995.137646343695,134014.1975504027,32121.00708794643,31387.309650733416,38731.246890612536,10674.076259225549,547.3522138964044,3732.68718700504,57458.17473833206,1963.528705219572,-4851.423229403383,82709.57756025606,4701.339545029464,6998.398412242708,84654.26049681735,-2039.5360741155212,-1458.3878656654697,-8474.254228395554,7120.7549387731615,7.5,3.1767,10.8071
2008-04-01,4.92,1091215.4230904642,76.68506226148571,79.31074122611858,-1.724579396694232,-5837.636918562534,-1724.5793966942315,118102.14532798578,122889.2443137997,151960.29625370968,67139.1458787559,28641.659867726128,38497.486011029774,63711.27556621965,3427.870312536246,48571.398520057584,13271.114550125034,5296.632808573288,-1882.509393021792,-1111.285172351932,-771.2242206698595,-30.988767779181668,-1649.1616416620138,-202.3589835805961,10429.234846345496,10413.507464201924,126658.20036026184,30613.05809464084,26417.342036117425,36630.82049927854,10040.59375870884,431.9787628767129,3282.712400307448,54722.43592597117,1865.7335187353171,-2376.053568805195,92503.64802454945,3894.038437687816,8297.134487315854,93511.3957627808,-1110.0927467026231,-2957.533344179775,-6741.410130496985,8432.98265257419,7.5273,2.0867,10.4319
2008-07-01,5.48,1065095.514239427,79.1172640379493,73.1515577284936,6.061568231704703,954.4765835492094,6061.568214793029,126528.74740807542,121136.21321484676,153403.9298721563,64160.1839005122,39657.50045485491,24502.683445657287,61613.060383988006,2547.1235165241865,46483.94292290541,12424.354752102934,5251.886225503858,-1356.1100835690231,-532.8067028844791,-823.3033806845441,-425.0751150273461,-995.3985689547246,64.36360041304755,9236.57821471162,10290.489147678203,121728.08951914684,29891.09852052216,23048.93802527632,35389.76924600545,9953.06784854314,409.9307384595703,3218.983131530972,53654.69049762178,1694.1050333316578,-4194.391467606609,90025.06156829449,3367.9914279030545,7670.331970381924,97399.19582571356,-7505.649300479955,-3432.741649334961,-1047.0655129884744,7791.064995196782,8.0731,1.94,10.3118
2008-10-01,6.18,1058603.659417795,71.01540453908854,84.3067199237543,-13.33710493059768,-27071.42524756613,-13337.10493059768,100671.93583691676,116116.76579634572,152507.4093140632,66857.58145355126,38301.92442989279,28555.657023658478,65360.133761491765,1497.4476920594936,49003.28001359216,11587.04898456229,6267.252455396807,656.0213483522616,1767.1597087348373,-1111.1383603825757,1333.8826771579902,-1503.4360737967347,825.574744991006,9506.379878995427,10171.442509578425,116544.0066621879,32857.66349599249,22155.955654543865,35952.48266164858,12531.686848799618,445.1363758015793,3680.858641157454,56186.28519778784,1668.997215943985,-7672.817583703048,74430.64986283836,3649.2123028225,7570.616597894343,84200.43047383506,-9853.70884486255,-2921.511464635466,-2481.203816925134,7583.606542720103,8.25,0.5067,13.0121
2009-01-01,6.18,963313.5376216824,53.41487091991892,57.300243871614285,-3.152143980801509,-7111.297809413556,-3152.144004645841,70158.19838573251,77380.05455539428,182853.3553064274,100994.3500020404,1744.1663627531457,99250.18363928724,99034.17279704552,1960.1772049948756,46859.57369952584,47628.085179860405,6506.69112265414,40442.148141125945,39987.18934476789,454.9587963580602,-1991.6270594208745,42149.07125521673,284.7039453300959,39549.1378009772,41722.96119750507,178433.11373661386,39530.220595307415,3579.9629404692582,42229.94230945501,13705.988437892873,2887.238515349228,6940.0133650273965,84014.38442538686,1552.747887882122,-1757.8110026930517,58720.01137552912,4329.943926563974,6772.472537121065,61429.91645795383,-2759.9520657651965,-1638.9320190462147,-4204.040506792508,6845.113588910867,7.6222,0.1833,14.3797
2009-04-01,5.96,978399.5773577451,60.82094688395684,65.82050843328419,-4.965717504984895,-14022.953799079813,-4965.717495279806,80210.05685671265,85586.10754510306,182105.8528701635,101239.05819856022,1971.9191017156345,99267.1390968446,99844.4726013667,1394.5855971935346,47256.55261490255,47770.02543640255,6212.480147255124,-189.46512034734224,372.3442402356832,-561.8093605830253,200.75540684848735,-81.03132707592725,-309.18920011990235,36287.333636133706,39581.39232999386,181638.2468375744,41713.609978595545,3215.967545560567,41892.96088395228,14017.596334078038,2822.689232437344,6482.976594678394,82818.60295048874,1635.5626497023516,-304.050020474235,63522.21081744158,2906.69434100481,6893.118507809758,62992.99980698759,466.16281408279815,-2591.05569056078,-5183.091278023781,7003.934134027529,5.6786,0.18,13.3299
2009-07-01,5.14,1002545.5513823696,59.125912012829644,61.61620624504781,-2.415646481466,-8475.981272872572,-2415.6464207888475,79585.6273204943,88578.91763391483,182557.5127653893,106220.78809857716,4713.362800449514,101507.42529812764,104840.0813319619,1380.706766615276,49864.84112791628,50038.46433334572,6317.48263731518,5181.993870040495,5188.640292276545,-6.646422236050228,2798.959988669292,2275.8748983022515,107.15898306895016,36162.13395125938,39244.79122589903,187496.97052576343,42701.39720424066,2727.481798657033,43675.38957156921,14664.572738502118,2905.1861405472177,6307.8045137083,88247.81293720745,399.1351458596479,-4959.707404506323,68237.63123587609,2874.101109428763,6520.146039096061,71486.4385720661,-3344.769066065022,-3972.186445274995,-4273.412597137062,6630.660703970757,4.5435,0.1567,13.2598
2009-10-01,3.98,1037440.3844469936,71.31593453709273,83.65750511513689,-13.398700519165931,-25916.297864769247,-13398.7004642954,84082.96648034417,106266.52380731236,189514.34815278996,111479.3618078146,5358.902751232549,106120.45905658204,109449.90213426716,2029.459673547436,56353.97975441184,47553.29110906326,7572.090944339492,6428.762713680137,5768.242488135282,660.5202255448555,6966.874391558772,-1856.1439794037688,1318.032301525135,30766.08106782473,40946.23768465189,201303.2862963646,49728.298942312125,1571.1796571902505,41723.15015873381,19835.04404045524,4555.264025249966,6031.339876975534,90151.23430078792,424.033390545086,-1256.2543862968462,78102.68822186794,3371.528234347351,5718.7079417924615,78164.23958988159,-137.787749338497,-3353.9307225288444,-3611.568032978201,5847.032118548696,4.5,0.12,13.0731
2010-01-01,4.75,1006685.2552002068,66.48868967216288,66.25831970377763,1.0229009006993184,-2832.597371426362,1022.9008996150446,93225.083353142,96487.09850805505,195908.64451153303,111787.29707094682,2232.67324335017,109554.62382759665,109622.54662701148,2164.750443935337,55673.59252716515,48791.441942918646,7322.262600863028,1370.3540296907631,1228.0395928215885,142.31443686917476,-231.02992998242652,1849.8566493692892,-248.47268969609976,27080.866332680074,42517.131104455904,204732.1395974219,59902.59539549347,1917.5484188541404,43979.550561244665,19908.773186305625,5197.018274954686,4356.415874713626,92500.91851601386,436.1845078068213,546.8384471260016,76929.05765773273,4188.344795795342,5778.925805183751,76499.50139861711,375.358858894525,-1415.747662471696,-4318.614320923334,5905.841571626506,4.5,0.1333,12.7844
2010-04-01,3.96,1048709.9371856847,61.98295595019618,72.33331812149245,-10.402568578091808,-11350.862681019693,-10402.56859125242,89205.1564146196,99917.04050275784,199179.9294200573,111183.32351938666,1329.468568796672,109853.85495059,109011.91596821256,2171.407551174121,57367.63763399459,46393.77304430796,7421.912841084107,7.164454694949471,1.8488915341805088,5.315563160768962,1935.55832484522,-1997.958414123812,69.56454397354165,28391.92506603855,43483.155546624286,200251.01539695228,60347.24189704737,1870.847121148902,37194.72877171372,20408.989200051543,6185.81329476355,6131.270994505225,93592.50724030974,431.831728952035,572.885351208191,86252.4436718866,3281.522174664649,6959.973436522344,86348.84025424994,-57.48054019552933,-3149.0903103440264,-3364.442832591823,7143.89903433957,4.5,0.1933,12.556
2010-07-01,3.67,1049761.565070304,61.95203121473922,68.4568168556676,-6.758383028740635,-9774.234709182474,-6758.382964833667,88421.67840886133,95693.32253899035,212196.9228422017,116090.96971633656,1037.9986305507928,115052.97108578576,114117.8620963807,1973.107619955858,59011.6450886582,49685.55749262392,7393.767135054442,3638.813714069834,3831.8038024450784,-192.9900883752445,1149.87527282683,2548.3909102589005,-59.45246901589622,27747.82686168464,41885.30138336777,212727.61678074283,60728.2775225106,1517.8814473166997,36464.987522158815,20244.94831547117,6186.167662659853,5607.08217957091,95690.01627868028,9.332655019937198,22.157715135914792,87093.04754088692,2973.8888793151195,6607.50270416134,89686.76750223155,-2560.291911940325,-4016.14484356316,-190.29846194966296,6788.892932589061,4.5,0.1867,12.8006
2010-10-01,4.25,1074485.874898828,79.57861976445784,97.22450104838892,-17.867380790429085,-25866.34055656041,-17867.380812564494,102317.62378799016,128755.65848277997,217319.54882976256,126210.93216628207,6570.562066964347,119640.37009931772,123537.51608132035,2673.416084961698,65360.45729156711,52091.439839735285,8759.035034979677,11034.82748009777,10319.356371899736,715.4711081980347,6848.978619611378,2788.394349314289,1397.4545111721038,29859.03234630108,46155.54407689612,217872.26740472196,64360.6264202386,1275.8472812802972,39234.78976144635,24154.133174001705,9001.335154688917,6409.066751327954,103870.74683658098,10.7434958739002,-5420.123666737567,93314.44152025729,3365.9633205567534,5978.364643162098,94509.9103085244,-1138.275262236879,-3707.9588668680426,-6734.825514031081,6160.935976398437,4.5,0.1867,12.392
2011-01-01,3.46,1044074.0641966196,72.48184469194348,73.03790329818479,0.1182275254778958,-2760.250987780066,118.22756476527518,103384.77180059494,104956.21179665436,217298.46627637805,124603.18550375226,1759.3863764034402,122843.79912734884,121772.31269487532,2830.8728088769326,64460.96303452324,51597.24539159714,8544.977077631876,-815.1212881550325,-1000.0163084288224,184.89502027379,-434.36194059426754,-267.1082800530226,-113.65106750774248,34302.49314354084,50661.46172629708,213797.90031150027,72066.99004895434,1799.5317783589112,38322.34836413559,24115.173326192595,8712.796166369679,6073.2642592072725,102011.61499599928,9.72536498076204,-2398.2473186297034,92505.40659165314,3805.543154937848,5952.286489606768,90347.15133340964,2257.052709095596,-2918.9432975026016,-7830.507395863658,6094.150665640959,4.5,0.1567,12.0721
2011-04-01,3.3,1074816.4171026424,71.46897567997333,83.45094093345801,-12.077246831125237,-12035.920283972417,-12077.246846091515,109806.01365001296,120971.8190814381,220467.26557016792,124258.6676004334,4472.907265865623,119785.76033456778,121655.74261375528,2602.924986678145,65567.67929627952,50913.96860406261,7777.019700091285,475.5461990782315,672.339359289303,-196.7931602110716,1546.5035220905288,-371.6707184895465,-699.286604522751,30196.56866284204,48215.66602325943,220666.9659020639,71804.12163194573,1633.7186726386174,36840.23866299047,24191.134661832697,8567.994026985103,4938.278364046578,101851.86546737814,12.523201104340918,-1913.615733880233,99830.7247964324,3221.3040908044677,7006.647334941793,98445.2293873973,1459.1352687000822,-4061.9345638104287,-6577.44298996801,7266.626551198124,4.5,0.0933,11.7296
